label,latent1,latent2,latent3,latent4,latent5,latent6,latent7,latent8,latent9,latent10,latent11,latent12,latent13,latent14,latent15,latent16,latent17,latent18,latent19,latent20
1,-816.6926901294663,675.739949966063,-449.7681911297351,-147.17241775825892,211.1016743094132,579.7255347252843,-478.85838697036246,-204.46630827609496,350.97002607621266,103.55291766711552,-16.072572231424253,457.5316420527925,-196.41967560781936,48.832217719067046,217.45693966661224,-13.758797626454784,4.814490488120584,-49.88185034466774,-33.128735990989725,224.10076994706154
4,346.54541936615556,-732.4477040675574,324.5404756109553,-692.5729434423133,251.73972539039437,196.6865926333736,-404.51112576331946,191.86615966808142,292.8129740567279,309.15663356353434,-105.85836565610677,281.4045540498185,40.587353410964475,484.67018527709735,-157.12054777721968,-221.41935298697342,-359.0030613828953,-46.396508742353014,-198.44077198144456,9.051265682380471
0,1547.343110331363,54.032385172919454,228.89690502038707,241.57066159531706,-270.54169719328746,-11.570436259284856,-13.259210146935215,-489.4818612302354,-192.0952637463169,-382.2144536565247,-326.34266233358926,396.53461557525054,525.2433864919184,-4.725537553165404,365.6714231765611,-121.40757233130456,46.18290408137981,-229.1696515561494,71.69825470148399,-8.46292075279582
2,-281.3100640867892,800.391763422044,-176.7814173096707,-393.54789752262707,347.77036359063845,450.78036140917845,-376.9526001105042,68.69712591769435,46.651814452442146,175.1863855813021,245.59706898030896,538.2139549715677,364.8542088491041,-251.40001865638934,65.19002694364221,12.172863681326602,49.97718834088614,470.2399606513318,-278.31377503970964,27.48934493747411
9,-520.4101049638883,-269.1449090889666,685.888060854678,257.5705772850839,154.13875496543955,-192.34081901785137,372.58316601566213,-352.9626708620963,-85.67510995865088,521.7102131999338,367.35949291233203,188.83121631752317,-83.74651118048833,108.51842718438063,-244.0087895227343,99.5890460308353,-100.44539926016904,-319.5210117759806,366.42683047122284,75.10397977163466
6,1085.2774893798294,-427.8402911004783,-562.8417463086864,-914.5392124344795,663.5165247440035,-730.6602295500285,481.11457146839365,-516.0042949392814,-72.96220148910014,28.96137845657663,368.4657361514291,-11.20647134665461,-342.7726523206244,39.6439444993671,-37.22210709117586,-41.53533621087811,122.84622943852142,-167.79112562282333,-89.43999650216098,67.53206958187171
9,-460.23588567601234,-678.0169566510123,457.41745396111884,-237.72094949430397,111.56001193339299,-25.395839873839005,-266.7510478764557,-103.34841077569517,143.55879394431042,527.4488817521463,-75.49027904487302,326.00488289413124,-127.78012261290512,106.6938928846565,12.369568529367672,194.9776694892518,33.31430345148752,229.0276462671513,-50.3712375051066,-250.74082676786944
2,1124.389560825841,425.0867623406353,-836.8490491865762,-438.7399158612402,877.6014087693064,689.3978193330889,325.067557677331,803.337709436855,-282.5372938786907,60.82951356966943,-99.29039366431515,-408.69196645965775,5.100147319072089,130.43620261158443,-223.59265703172528,76.19815961047884,-84.19297043969185,-304.25992063582316,-122.76606383224455,216.7747730495348
1,-805.0973628667602,403.73855425107826,-393.2179186599953,-150.64486512204812,129.0099540768963,682.6200253900599,-560.2959802309091,-144.00294449882793,118.17049109119344,-40.42992751169452,14.139119602229895,428.05414685997374,-236.61656377276378,-91.2499678822056,120.66738102539964,105.94187061199598,61.92279786560496,-99.7032449535456,-189.63073021035706,66.79426899574284
6,264.3663372352336,273.2371429560134,-721.5486517860819,143.03701554055732,454.09935475774034,-947.6170771160907,-65.14367746356066,156.2213184313322,292.24512364055244,-119.52664680822015,-260.52349938904456,-98.35057404401732,95.74429672995625,136.25693872209007,239.77157629399983,102.02768244312095,218.27344200670862,407.8203476521472,126.82530812418335,466.9331496366348
8,310.16284760268013,331.095994173922,465.13051745109277,151.5002496119728,529.8999222714897,-185.8886513613715,-558.1093679624273,-169.91045980450193,-306.79498573865743,110.24975253838622,131.2055225964047,247.73948765521135,-23.40757166709726,-44.758071240755726,196.05722014469262,-94.98554427293277,140.71768928632366,45.932314943948924,265.0770927992579,46.64824315739451
5,-245.68861227452916,247.48066050538196,-551.4633980253317,842.9969316771239,-399.4414558362445,24.636969263503236,-48.24094138864541,-334.9712851542546,-74.6576852425568,-14.428977269689556,-89.76885939183983,-194.507810430418,-430.02956237729956,-119.47129254794054,-407.9739221768133,-167.54495539940348,140.64403899048477,186.63927847888928,-119.33886162797145,-51.02509560880218
1,-992.4024864434923,490.8458096845827,-281.9048407189774,-62.309833648747706,-381.95370040865737,-161.29045710063443,343.9786773011168,-268.65187743725784,116.44319220520774,23.123245453885083,29.64630356714814,-306.2878797196446,157.10425485337802,320.28018881185426,283.59798412067323,127.19737865573822,-136.02174857585118,52.294194817717916,19.051382004225502,-95.30018514741188
1,-1011.4532339319358,366.0155574860327,-208.6258634465994,66.11867155052644,-73.38272073577126,-113.5031857993504,618.2489740546616,-160.4049445849944,72.62756365825845,130.8631720111579,224.4788850379999,-246.31349200015183,146.98037585916697,368.0197701987279,103.59680543787083,130.42095591751988,-265.8622800907223,29.08298013577008,-52.941334484402084,-59.051534253438945
3,-279.44347197647767,-265.6456427626347,-604.7528865233545,391.5224304550098,22.76149745603121,297.89202498166003,-191.7457895299568,241.31450911214142,63.38192830973373,159.8941881927071,37.49624343923599,-159.48362370644304,-80.23662723072827,-449.2659073369271,-169.58165690070646,152.1953004393428,333.67294935932495,311.1990899356152,-50.13748559951412,-395.3414976995574
6,191.7257549824328,143.00912385489525,103.95885085681152,-408.2737835175547,-13.319965978428861,-804.729317814912,-309.538627245303,-54.397661107746906,-169.4428924118628,-453.84260869620414,17.503986295450503,312.27020567374365,-149.3462139861553,-30.767895403596455,31.009434604666268,249.51527061840676,218.28686677739034,260.46083852278923,-29.979600650537282,-39.61956136518659
3,85.19290241670618,822.4679255959603,567.3193871496229,-246.05560814077086,-400.35095536325537,-200.27845585422395,89.68470483450588,457.8458627634445,268.4159595825696,-344.1783483442444,-122.8667602980611,75.09615173878024,181.29078173533821,40.56171272047676,-199.30007017803376,-57.75208660517344,-482.6011659813416,266.5235359759657,-44.394378922359664,-49.633107195435294
4,-558.9125035556235,-483.11230992856565,136.90926332387232,-303.2521504898888,316.60203356609014,104.35318867203068,-370.4048603965047,-145.82305519390525,-170.40740862199854,315.88853609824577,407.84432490955675,224.36195355254273,123.00644958153211,104.09394000245342,-210.58140452823605,-192.308739685837,40.53039692985531,-101.2485777414061,-220.1772917866194,259.7375753948
6,149.56036352348113,-19.27606560145142,-447.55091162144174,-379.9144226126729,165.76661550266763,-766.5063129729341,105.58925679433483,-64.3970887408801,-38.33870398200143,-157.02608105153618,166.41868525630423,458.66860608915977,-106.6653268203517,-122.21113206086689,356.6475903406422,262.0506877388958,172.59215869684365,-489.9780448211611,26.34700222154328,-109.58015821082581
0,751.0896498823619,25.927648591173206,-100.45057575489334,40.835036004571336,125.38320985696069,28.64302851992949,54.463644951635494,490.32450308629103,-536.136296916307,-241.15940686141633,145.41240194737526,555.0123315512797,415.2240491776135,427.5558736960794,165.95058710935467,-396.0472722407728,186.62473596422723,-74.70733504012094,325.4112810129479,-121.68513306454237
9,-175.37151557403746,-654.9866656845915,346.16087670694634,-477.90670117557346,2.7221624154884014,94.81168939514023,-234.5181280553942,254.61816249222156,-239.49533189809392,157.69164168221053,-393.24776590173894,174.83716854002205,13.261416255700238,188.56846247063552,-0.03624278602651875,-117.58689179672213,-37.498276378959645,-111.31858039519052,136.291689768482,-191.1026666570402
2,-306.56122733887145,-120.69579548858613,-282.3864308697796,-322.90916351552653,153.89880401220984,-91.24688866256466,-266.52729464459526,-95.49959009041774,658.078765754612,304.5015095680869,-61.292576235645335,78.35224530009002,196.0943077883995,107.74227573541806,-482.2639397108526,21.534592053472558,38.903500444292376,-140.37699394761034,20.72089621883455,-92.96088097388966
8,-88.64506568943605,434.9882113739331,-222.03035046217062,807.2303056805032,508.13612363391724,145.63135694239062,-239.40395301298923,-174.9130266653317,-252.55184619290497,366.7386740997857,115.73571924269223,56.62973134634891,237.37165045124357,-331.68598486148085,-79.70848899310646,213.62301463370676,186.3339101084581,-165.69549047281683,-115.26573142568068,206.89600671087356
7,-461.18155562966245,-706.9684007736063,657.416008358544,-87.13828378765233,-107.03763477857241,109.34411241505121,155.25501220641618,441.3703953698647,247.36244125715598,548.1964193202739,-353.50586054172436,413.9818800134705,-209.72651604863785,-202.37733264862644,-56.93500295943477,74.13161680073027,-75.14979379406303,303.84364115417253,-96.86952306966113,-20.436133012486014
0,1152.8525251751153,53.49871573712853,362.9896706618379,-400.60632446840873,-563.4327636728011,855.6046783117134,492.87611481043234,-627.5641036461158,77.94295670287215,-83.44888509369746,-230.16754495882756,28.4644102582117,656.79807120596,-149.40400350865903,-78.73183125538739,4.752411764051163,129.50178199761706,59.41000977003393,462.1746883594652,-156.48577834763415
1,-683.2389566082882,670.0306482998475,-422.31905072410444,594.8655963404333,664.8100116637406,246.4853899712502,457.6927673590177,-105.41615629451452,400.79266389796743,-105.2653822809852,-88.96551444078884,-87.77998748017671,66.33184968085398,222.1668248388604,75.0651303475733,62.85514824851794,-106.73163583118988,77.78054189568202,91.02836562000599,27.318087833818314
4,-471.79328316224945,-580.5167670914118,-240.3716775642826,162.47708927692338,-2.0140062659853952,-152.3981086523543,-477.43884400905335,-138.91418322130392,-310.2924143532088,-349.4791626092959,558.3394554519808,-184.95307172775517,164.44008694927766,-222.40233316423428,-228.16961506446904,59.76642640166652,131.53022006779958,106.35452563776626,-114.53467661798756,-47.153507099982164
4,445.2657635690595,-896.8350005933264,-520.9426051695782,285.8704506816016,5.621212372639982,-595.7854662746546,-19.326162581136252,-339.4439290387425,-163.60188392734202,-193.90943921840702,244.3013664104902,-573.8828160787115,129.6213762923908,310.45825465799305,269.6535201716836,-152.82399316129408,-21.757801701203064,-106.67344124913446,-13.980160204482123,-176.15450582142478
2,-86.42507127354361,432.46595155627756,-433.2534958449107,-534.3229491498093,533.7231514026346,162.52821525241177,-200.08345708061668,100.35341569430975,-305.6857999081886,183.825183694737,66.95121269229364,166.45458719866016,155.45590422715028,-29.26322413033015,-471.4386488607604,-71.92223264215913,-41.316724599627186,75.35401922224344,-10.21112408236388,-171.88028416607105
5,138.26271360446114,158.12455577206623,668.5525178381525,-268.2235494661817,-448.0590596272416,-31.445602606906387,-88.16192372820277,-203.40940536112043,-187.69197667505128,-456.00422765919905,63.92554961006571,94.14380008479073,-217.17965193127955,124.794606939124,143.51318464598077,291.4696493976241,107.98658966194385,-182.94802920143562,179.04188101003885,292.984355803435
2,103.2944085761106,536.5038635100727,-657.7359279071864,-226.48142559669438,533.5165548732612,289.26505556981107,317.48933871768367,284.50352858873873,-390.07165489221575,372.4853670761372,-297.2371942184424,450.51538430284603,-1.648434023157878,-123.75667834696397,-398.20956787733843,129.19249486267864,-278.0992739921024,215.13872476501606,-47.20218820822025,-195.69630785233173
1,-592.6087692194288,8.165890911830653,341.76316129257367,3.9778445957258386,-165.33886504398947,-588.7244164764102,250.95090096721356,-1.5370619254539335,-204.44304329358934,516.0312896717197,-165.80032764868878,-284.2932141273741,-231.54111210775295,-450.831122527544,67.96798270728512,69.22354031957735,-276.64029573610054,-95.06208829557384,-80.54158841522882,-331.1552340704358
6,841.8781220657107,-96.20014644874921,-395.1408505015298,-967.5957299886147,7.9444803366252685,-206.20375639535226,263.19515446393405,-567.9813716756098,-155.3982684178106,393.8835729030763,299.3273064671808,111.4933167897853,-202.33208748446208,-89.8239429270006,102.34967538000704,498.85215409764925,84.68714519598853,312.24710260967026,394.45273574886534,-45.652010058537996
0,1373.952950162532,-34.64833092514316,-302.61357514841063,775.2808454109064,-92.15901860257928,-232.08335309066965,-174.5621722680253,555.2853536358879,-120.33163306057965,-188.43721067605864,-79.53005968764032,283.94623279760947,485.4597259585602,278.2569408723923,109.90201073524621,120.70333305305248,-159.58411191363595,44.254930207387396,26.546018457283644,-233.48677738298446
1,-535.8090889708734,84.67311812709237,153.08757449725985,-37.113657512796976,-214.22490717058912,-611.1828204851461,251.96573227050476,-199.790556042133,-349.00085548687014,355.0635883309073,-175.35116323991963,-333.8205313828857,-155.95079561595378,-487.02407139694293,99.45184321301245,30.10133628570166,-147.91821859786833,-145.40078357522353,-1.3407208854596437,-350.9354565196252
3,-363.7004119335889,289.2435551280623,745.681410423587,-218.6353036630479,-320.9841958689244,-45.380319981342446,-91.03958368219898,-43.34075123553503,377.51151006328473,-415.70683710177417,5.06975164976225,-170.94625075182398,-124.88809176767685,27.56099890721885,-441.0106903717739,78.72785361804551,46.456999863491326,-298.6786595970405,248.24903006631078,47.34071406580294
7,238.0004707323642,-842.1796793039525,489.6601168716841,177.1128917476231,-425.8472476976002,-102.09092172920161,85.20416289990466,356.4698681918971,80.39800638012572,-130.48325405956717,418.31538179833086,87.91587405625324,61.99153953648825,-201.04539625190975,415.57196806894945,-479.56772722430156,-240.61264847941712,-542.7431596084183,285.72707623566885,194.73320474320838
7,-277.05315617083363,-621.0561664970792,-231.44731542322256,526.098299637422,92.32776185569948,755.4918676917829,624.5406540760632,289.90023836848843,-251.2789608613321,-468.29319990818186,-224.14405460829252,-94.20416966394923,-217.8055999663578,126.1950968105061,-89.95687237153676,47.56638863338115,327.08569881207546,87.60753030483475,25.75438539936705,-159.52697286137115
4,75.80254797051496,-32.20361829513921,-470.483419997635,-195.72316059301247,-180.29972099022012,-661.9204269543399,-434.28997747902935,463.33460632563396,259.0764946312022,230.9769238523148,-403.86580458283055,-454.6670217196447,303.86302407519116,9.680912930078533,43.15806982781878,107.1814120807818,102.65070774269704,-206.1151871622817,138.50825376142475,244.60224520843386
0,1264.0152181829437,29.381730567925988,-512.7409946309696,960.5486031815119,-853.8944780929572,-122.95820422598857,-398.0995839334263,-108.1991019065638,181.60364150818629,210.65766485011284,-17.59019400003131,-76.38989963965516,-28.951366159621667,347.070615695401,-100.35391418369096,-54.888780565806684,152.93552216475945,-310.55006538603465,-501.56678048085973,261.37737273456065
8,-22.579675380809466,483.92469823915195,-11.425993830840559,1022.6060287857565,916.4441855517324,-57.57282451679138,81.14899648431405,31.56106884762316,310.68784917005104,217.83187809024867,-233.17953713754864,121.77126972908398,152.5417533398698,-266.8472461281757,375.8643597976727,-119.29149491003648,-18.813978302008657,115.11862393149276,-46.868622772509504,62.654390561569855
6,428.74316004589826,264.4985341546576,-756.5435825098007,128.40203247713717,399.66371425409307,-858.9257384084059,-167.95195853624944,50.24300948317749,474.0589421258093,-142.3633218137793,-169.3788058627186,-45.751394116952824,188.4386678717394,66.8920193835176,190.29241464607446,179.1154448553438,339.87678299475823,353.3539667422598,88.48241708516778,437.5335868404437
3,-71.21445775627173,459.9216410644083,805.3829325322265,-113.17884179931343,-571.6702336289098,30.034308066869592,98.89858990482514,68.81413097885556,-141.1875210148654,-164.12261705469527,-178.70434295096535,62.013507184050596,-20.099373903262713,263.27367586969456,246.5341546755545,81.92939576084834,-74.11689038433904,-223.36498186285363,-214.84731774672667,176.3852331262207
